Category,Id,ParentId (more info),Speaker/Action (in blue),Stress,Affection,Darkness,BodyCn,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Anxiety_JINE001,Event_Anxiety (First Part),ame,,,,如果我一直不涨粉，到死都是底层主播，你会怎么办？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Anxiety_JINE002,Event_Anxiety (First Part),ame,,,,我现在做着没人看的直播，一直对着空气自言自语哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Anxiety_JINE003,Event_Anxiety (First Part),ame,,,,总有一天阿P也会厌烦我的,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Anxiety_JINE004,Event_Anxiety (First Part),ame,,,,那糖糖这辈子也完了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Anxiety_JINE005,Event_Anxiety (First Part),ame,,,,我还不想死啊…,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Anxiety_JINE006,Event_Anxiety (First Part;end),ame,2,,,我说，我们一起努力吧……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Kasoworry_JINE001,Event_Kasoworry (First Part;end),ame,1,,,昨天直播观众是不是有点少？我其实是当代互联网小废物吧……？我要赶快出名，目标是视频播放量破亿……不不不保守点，但几千万还是要有的……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Pinojien_JINE001,Event_Pinojien (First Part),ame,,,,阿P，你替我写点发在匿名版上的超天酱软文吧！我自己写的肯定会被人看出来的！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,,Event_Pinojien (First Part),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Pinojien_Tweet001,Event_Pinojien (First Part;end),ame,,,,刚才在楼里写了“{0}”，大家应该都会来看超天酱的！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Followers 1-99999,Event_Choudare_JINE001,Event_Choudare (First Part;end),ame,1,,,我昨天好不容易在楼里推销了一下自己，结果评论有人问“超天酱是谁啊？”555555,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_HelpJINE_JINE001,Event_HelpJINE (First Part),ame,,,,那如果我抛下一切，就这么消失了，你会怎么办？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_HelpJINE_JINE002,Event_HelpJINE (First Part),ame,,,,凉拌是吗……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_HelpJINE_JINE003,Event_HelpJINE (First Part;end),ame,-1,,,你要注意到糖糖的求救信号哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Limit_JINE001,Event_Limit (First Part),ame,,,,事到如今真的想休息一下了……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Limit_JINE002,Event_Limit (First Part),ame,,,,无论阿P说什么，我都受不了了！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Limit_JINE003,Event_Limit (First Part),ame,,,,到极限了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Limit_JINE004,Event_Limit (First Part),ame,,,,我今天什～～～么都不想干,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,,Event_Limit (First Part;end),Sleep Until Tomorrow,-18,,-4,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Damon_JINE001,Event_Damon (First Part),ame,,,,世上哪有这种瘫痪天使啊,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Damon_JINE002,Event_Damon (First Part),ame,,,,今天的我已经不是当代互联网小天使了，而是网络恶魔,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Damon_JINE003,Event_Damon (First Part;end),ame,1,,,网络恶魔降临……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Egosastop_JINE001,Event_Egosastop (First Part),ame,,,,昨天搜自己的时候看到别人喷我，到了今天突然难受起来了…………,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Egosastop_JINE002,Event_Egosastop (First Part),ame,,,,好难过好难过,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Egosastop_JINE003,Event_Egosastop (First Part),ame,,,,这些傻逼黑子明明只是一群家里蹲恶心死宅……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Egosastop_JINE004,Event_Egosastop (First Part;end),ame,,,,我再也不要自搜了！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,,Event_Okiru_Afternoon (First Part),Start at Dusk,-5,,-2,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon001,Event_Okiru_Afternoon (First Part),ame,,,,醒过来一看太阳都下山了 笑死,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon002,Event_Okiru_Afternoon (First Part),ame,,,,睡太久了浑身无力～～……我可以就酱紫睡一辈子吗？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon002_Option001,Event_Okiru_Afternoon (Option1),pi,,,,可以啊！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon003,Event_Okiru_Afternoon (Option1),ame,,,,好耶～～！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon004,Event_Okiru_Afternoon (Option1),ame,,,,原来我可以不用再活下去了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon005,Event_Okiru_Afternoon (Option1;end),ame,-1,,,得救了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon002_Option002,Event_Okiru_Afternoon (Option2),pi,,,,请你永远不要再醒过来了哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon006,Event_Okiru_Afternoon (Option2),ame,,,,好！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Afternoon007,Event_Okiru_Afternoon (Option2;end),ame,-1,,,那么你要永远我身旁守着我哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,,Event_Okiru_Night (First Part),Start at Night,-8,,-3,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Night001,Event_Okiru_Night (First Part),ame,,,,要命 一个回笼觉睡到了这个点,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Night002,Event_Okiru_Night (First Part),ame,,,,浪费一整天啥都没干的罪恶感好难顶啊！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Night003,Event_Okiru_Night (First Part),ame,,,,你为什么不叫醒我啦！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Night003_Option001,Event_Okiru_Night (First Part),pi,,,,我叫你好多次了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Night004,Event_Okiru_Night (First Part),ame,,,,啊！是咩？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Night005,Event_Okiru_Night (First Part),ame,,,,你这么一说好像是哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 61+,Event_Okiru_Night006,Event_Okiru_Night (First Part;end),ame,,,,豹歉……笑,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_NewthingsJINE001,Event_Newthings (First Part),ame,,,,今天有点想试试平时不会做的事,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_NewthingsJINE001_Option001,Event_Newthings (Option1),pi,,,,杀人,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_NewthingsJINE002,Event_Newthings (Option1;end),ame,-1,,,如果我搞砸了……就由阿P杀了我吧,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_NewthingsJINE001_Option002,Event_Newthings (Option2),pi,,,,相爱,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_NewthingsJINE003,Event_Newthings (Option2;end),ame,-1,,,……我们不是一直相爱的吗～？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_NewthingsJINE001_Option003,Event_Newthings (Option3),pi,,,,抢银行,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_NewthingsJINE004,Event_Newthings (Option3),ame,,,,哎呀，我又不是小丑，抢银行这种事情……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_NewthingsJINE005,Event_Newthings (Option3;end),ame,-1,,,可以有哦！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Nickname_JINE001,Event_Nickname (First Part),ame,,,,阿P这个称呼我也差不多叫腻了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Nickname_JINE002,Event_Nickname (First Part),ame,,,,不如想个别的叫法吧……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Nickname_JINE003,Event_Nickname (First Part),ame,,,,……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Nickname_JINE004,Event_Nickname (First Part),ame,,,,……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Nickname_JINE005,Event_Nickname (First Part),ame,,,,什么也想不到,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Nickname_JINE006,Event_Nickname (First Part;end),ame,-1,,,还是叫阿P好了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Watchword_JINE001,Event_Watchword (First Part),ame,,,,小天使请安！这个开场白也说厌了啊～,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Watchword_JINE002,Event_Watchword (First Part),ame,,,,帮我想个别的开场白！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Watchword_JINE002_Option001,Event_Watchword (Option1),pi,,,,当代互联网小天使，参上！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Watchword_JINE003,Event_Watchword (Option1;end),ame,-1,,,试着上超天酱的钩吧？之类的嘿嘿,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Watchword_JINE002_Option002,Event_Watchword (Option2),pi,,,,我是路过的网络主播，给我记住了！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Watchword_JINE004,Event_Watchword (Option2;end),ame,-1,,,要变成网络世界的破坏者啦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Watchword_JINE002_Option003,Event_Watchword (Option3),pi,,,,那么，我们开始直播吧,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Stress 0-19,Event_Watchword_JINE005,Event_Watchword (Option3;end),ame,-1,,,胜利的企划已然确定了！,,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 100k+
and Stress Cap Raised to 120",StHi_FollowHi1_001,StHi_FollowHi (First Part),ame,,,,"随着粉丝越来越多啊
总会有压力找上门的
会觉得自己回应不了那么多人的期待",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 100k+
and Stress Cap Raised to 120",StHi_FollowHi1_002,StHi_FollowHi (First Part),ame,,,,"而且，如果在直播中冷场的话
就会被很多人嘲笑
我好受不了那种丢脸的感觉",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 100k+
and Stress Cap Raised to 120",StHi_FollowHi1_003,StHi_FollowHi (First Part),ame,,,,阿P，讲个笑话听听呗！,,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 100k+
and Stress Cap Raised to 120",,StHi_FollowHi (First Part),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 100k+
and Stress Cap Raised to 120",StHi_FollowHi1_004,StHi_FollowHi (First Part;end),ame,-1,,,"嗯……幸好这不是正式直播
不然就要面对可怕的冷场了",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 250k+
and Stress Cap Raised to 120",StHi_FollowHi2_001,StHi_FollowHi (First Part),ame,,,,"啊……有个以前支持我的粉丝
因为一点小事变成黑子了",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 250k+
and Stress Cap Raised to 120",StHi_FollowHi2_002,StHi_FollowHi (First Part),ame,,,,这种好像是叫“脱坑回踩”,,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 250k+
and Stress Cap Raised to 120",StHi_FollowHi2_003,StHi_FollowHi (First Part),ame,,,,可能是因为接受不了我现在的样子吧,,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 250k+
and Stress Cap Raised to 120",StHi_FollowHi2_004,StHi_FollowHi (First Part;end),ame,2,,,"毕竟人有了名气
就无法避免这些是是非非",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 250k+
and Stress Cap Raised to 120",StHi_FollowHi2_005,StHi_FollowHi (First Part),ame,,,,"但一想到以后这种事
只会越来越多，就感觉好沮丧哦……
随时随地某个人就会突然变成敌人……",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 500k+
and Stress Cap Raised to 120",StHi_FollowHi3_001,StHi_FollowHi (First Part),ame,,,,"当名气大到一定程度时，
无论说什么都被阿宅抠字眼
或者过度解读，那想想就好累啊",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 500k+
and Stress Cap Raised to 120",StHi_FollowHi3_002,StHi_FollowHi (First Part),ame,,,,"你们也太杞人忧天了啦
多对我宽容一点嘛……",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 500k+
and Stress Cap Raised to 120",StHi_FollowHi3_003,StHi_FollowHi (First Part),ame,,,,"毕竟我的工作就是为阿宅带去笑容嘛
如果被宅宅们讨厌的话
就一切都完蛋了",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 500k+
and Stress Cap Raised to 120",StHi_FollowHi3_004,StHi_FollowHi (First Part;end),ame,2,,,"呜呜……
如果所有人都是懂分寸的绅士
那该有多好啊",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Stress Cap Raised to 120",StHi_FollowHi4_001,StHi_FollowHi (First Part),ame,,,,"看啊，一个糖糖以前很讨厌的主播
因为说错了一句话被人给喷惨了！",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Stress Cap Raised to 120",StHi_FollowHi4_002,StHi_FollowHi (First Part),ame,,,,"…………
从前的我肯定是要举双手庆祝的

可是现在就会兔死狐悲
忍不住去想
说不定哪天超天酱也会变成这样",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Stress Cap Raised to 120",StHi_FollowHi4_003,StHi_FollowHi (First Part),ame,,,,"一步踏错满盘皆输
为了这样的网络世界而拼命努力
真的有意义吗……",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Stress Cap Raised to 120",StHi_FollowHi4_004,StHi_FollowHi (First Part),ame,,,,"啊……不行，
这种想法很危险
迟早要害我被喷死",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Stress Cap Raised to 120",StHi_FollowHi4_005,StHi_FollowHi (First Part;end),ame,2,,,"爱你爱你 最爱宅宅的你♡
就算你不爱洗澡，身上肥得流油
爱发长篇私信给我表白 也超喜欢你的♡

网络世界也是我的最爱♡
就算愚蠢的你们只爱吃瓜
无论精神有病，还是无业游民
我都无条件地爱你们哦♡",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 250k+
and Darkness 61+",YamiHi_FollowHi3_001,YamiHi_FollowHi (First Part),ame,,,,"就算我拥有这么多的粉丝
也没有一个是真正关心我的",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 250k+
and Darkness 61+",YamiHi_FollowHi3_002,YamiHi_FollowHi (First Part),ame,,,,"感觉好烦啊
我就算割腕了也压根没人理
可要是超天酱割腕
大概全网都会恐慌吧",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 250k+
and Darkness 61+",YamiHi_FollowHi3_003,YamiHi_FollowHi (First Part;end),ame,2,,,"你们就那么喜欢好看的东西吗？
真想给你们全毁了",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 500k+
and Darkness 61+",YamiHi_FollowHi4_001,YamiHi_FollowHi (First Part),ame,,,,"我要是心血来潮
随便选个黑子挂城墙的话
会被骂小心眼吗",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 500k+
and Darkness 61+",YamiHi_FollowHi4_002,YamiHi_FollowHi (First Part),ame,,,,"真想跟所有粉丝分享一下
那些躲在屏幕背后口无遮拦的
黑子们发的恶心推文",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 500k+
and Darkness 61+",YamiHi_FollowHi4_003,YamiHi_FollowHi (First Part;end),ame,2,,,"这帮一辈子都没获得过别人关注的乌合之众，废物，渣滓
可恶，可恶，可恶……！",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Darkness 61+",YamiHi_FollowHi5_001,YamiHi_FollowHi (First Part),ame,,,,"你看啊
他们叫我去死呢",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Darkness 61+",YamiHi_FollowHi5_002,YamiHi_FollowHi (First Part),ame,,,,"啊哈！要不要我真的死给你们看啊？
不如就在这个家伙的面前上吊吧？",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Darkness 61+",YamiHi_FollowHi5_003,YamiHi_FollowHi (First Part),ame,,,,"不过啊，就算我那么做了
这些网络上的垃圾也会不出三天就忘个一干二净",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Followers 1m+
and Darkness 61+",YamiHi_FollowHi5_004,YamiHi_FollowHi (First Part;end),ame,2,,,"该死的是这些家伙才对
要是不肯死的话，不如干脆来解放我
你们倒是来让我解脱啊……",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-19,KenjoHi1_001,KenjoHi (First Part),ame,,,,"早睡早起大成功……
阳光也太暖了吧有笑到！",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-19,KenjoHi1_002,KenjoHi (First Part),ame,,,,"没想到健康生活的感觉
竟然如此舒服呢",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-19,KenjoHi1_003,KenjoHi (First Part;end),ame,,,-2,莫非我这样坚持下去，就能一生幸福了？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-14,KenjoHi2_001,KenjoHi (First Part),ame,,,,"感觉自己开始不爱那些极端的东西了
健康又和平才是最好的",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-14,KenjoHi2_002,KenjoHi (First Part;end),ame,,,-2,"应该这就是所谓的日常系吧
好想像植物一样度过安稳的人生哦",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-9,KenjoHi3_001,KenjoHi (First Part),ame,,,,"我把大部分的药都处理掉了
因为一放多我就会控制不住地过量",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-9,KenjoHi3_002,KenjoHi (First Part),ame,,,,"我要好好地谨遵医嘱
之后一定要适量服药",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-9,KenjoHi3_003,KenjoHi (First Part;end),ame,,,-2,"因为，这才是
通往最棒主播的道路啊",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-4,KenjoHi4_001,KenjoHi (First Part),ame,,,,"最近上网的时间少了很多
结果每天都好快乐，笑死！",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-4,KenjoHi4_002,KenjoHi (First Part),ame,,,,"无论屏幕里的人在争论什么
只要不看手机就全都跟我无关啦
去吃碗拉面
都比纠结那些要好上一千倍",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Darkness 0-4,KenjoHi4_003,KenjoHi (First Part;end),ame,,,-2,现实生活万岁！！！,,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Affection 
and Darkness at 41+",YamiHi_SukiHi1_001,YamiHi_SukiHi (First Part),ame,,,,"总感觉啊，
好像是我在单方面把你当恋人",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Affection 
and Darkness at 41+",YamiHi_SukiHi1_002,YamiHi_SukiHi (First Part),ame,,,,"再这样下去，总有一天
我们会因为付出的爱不对等而分手吧？
人家好怕……",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Affection 
and Darkness at 41+",YamiHi_SukiHi1_003,YamiHi_SukiHi (First Part;end),ame,2,,,"是我想太多了吗？
我，为了阿P愿意付出一切
所以你要给我更多的爱哦……",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Affection 
and Darkness at 61+",YamiHi_SukiHi2_001,YamiHi_SukiHi (First Part),ame,,,,"我要怎么做，
你才愿意多爱我一点呢？",,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Affection 
and Darkness at 61+",YamiHi_SukiHi2_002,YamiHi_SukiHi (First Part),ame,,,,你以前是比现在更愿意搭理我的吧？,,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Affection 
and Darkness at 61+",YamiHi_SukiHi2_003,YamiHi_SukiHi (First Part;end),ame,2,,,要怎么做，我们才能回到那个时候呢？,,,,,,,,,,,,,,,,,,,,,,
"Random Noon Event: Affection 
and Darkness at 81+",YamiHi_SukiHi4_001,YamiHi_SukiHi (First Part),ame,,,,嗳，你真的喜欢我吗？,,,,,,,,,,,,,,,,,,,,,,
